appid,date,newinstalls,predictionloss,daureal,maureal,category,ratings,daily_ratings,reviews,daily_reviews
com.app.37541,2024-03-20,1865,2871,33440,360006,SHOPPING,156486,7,47694,4
com.app.13655,2024-03-20,855,1480,18482,74968,FINANCE,62670,1,26357,1
com.app.92210,2024-03-20,675,4298,9309,93530,TRAVEL_AND_LOCAL,9007,1,3605,0
com.app.45088,2024-03-20,25969,79326,4641856,13541547,FINANCE,2791828,2754,473416,182
com.app.31404,2024-03-20,51,1185,10523,39986,FINANCE,13285,0,6955,1
com.app.97802,2024-03-20,212,9918,7461,81036,OTHERS,2634,3,1124,1
com.app.23207,2024-03-20,672,7378,32140,302735,FOOD_AND_DRINK,111053,1,28007,0
com.app.48065,2024-03-20,7371,27035,630307,4006643,SHOPPING,538796,197,102488,11
com.app.58221,2024-03-20,1763,8386,82262,749378,OTHERS,95029,44,18217,10
com.app.36145,2024-03-20,7719,11870,223066,1678650,SHOPPING,204729,275,71549,13
com.app.91525,2024-03-20,155,7098,5394,55147,TRAVEL_AND_LOCAL,4066,4,747,1
com.app.18251,2024-03-20,403,2190,64167,291107,FINANCE,81394,121,16428,14
com.app.64634,2024-03-20,69,1871,874,9597,TRAVEL_AND_LOCAL,603,1,364,1
com.app.37873,2024-03-20,603,14587,32023,268773,OTHERS,47109,7,16650,2
com.app.37962,2024-03-20,3898,16036,132488,1447497,TRAVEL_AND_LOCAL,84105,12,40044,8
com.app.91093,2024-03-20,4857,14644,467288,2501379,FINANCE,174950,67,97921,87
com.app.88832,2024-03-20,1159,4764,20557,191555,SHOPPING,7504,29,2688,2
com.app.38566,2024-03-20,2523,4925,115618,555522,BUSINESS,80195,89,24952,10
com.app.48916,2024-03-20,296,6709,1458,19206,BUSINESS,414,2,158,1
com.app.72306,2024-03-20,995,757,36870,279453,BUSINESS,34629,3,14749,3
com.app.96938,2024-03-20,0,1541,56196,293702,OTHERS,44208,13,15495,0
com.app.47280,2024-03-20,31772,68329,8946883,21595342,FINANCE,6493907,2429,1472074,141
com.app.88311,2024-03-20,699,2554,14344,80149,FINANCE,5408,26,802,2
com.app.97976,2024-03-20,843,8680,8246,101904,SHOPPING,9102,14,3243,4
com.app.72656,2024-03-20,1594,5245,161487,518217,OTHERS,49471,139,9561,20
com.app.19872,2024-03-20,739,1593,80562,320773,OTHERS,48321,76,5499,1
com.app.90842,2024-03-20,379,1600,39941,160363,FINANCE,41610,4,21843,3
com.app.78794,2024-03-20,50851,158716,8126325,23979028,FINANCE,2152953,675,971550,267
com.app.38543,2024-03-20,975,6843,6321,99674,SHOPPING,18951,2,7348,4
com.app.47938,2024-03-20,122,1919,1685,32464,SHOPPING,2656,0,1214,0
com.app.89044,2024-03-20,69,1926,2326,12468,FINANCE,1330,3,827,0
com.app.85803,2024-03-20,95,919,7335,70002,BUSINESS,3530,4,897,0
com.app.88484,2024-03-20,23274,97585,2552879,12502639,SHOPPING,1963333,468,692090,57
com.app.81754,2024-03-20,236,7067,6341,63744,TRAVEL_AND_LOCAL,734,0,423,0
com.app.89034,2024-03-20,903,1687,67869,361114,OTHERS,2725,2,1723,2
com.app.53788,2024-03-20,436,1192,1425,17266,OTHERS,12753,0,5850,0
com.app.16773,2024-03-20,6494,14597,489976,2495944,FINANCE,116059,48,65370,13
com.app.92275,2024-03-20,3245,5208,69219,626531,SHOPPING,227300,79,28377,6
com.app.31153,2024-03-20,14853,48901,2003808,6010940,FINANCE,1091637,704,188357,57
com.app.20657,2024-03-20,143,1825,5407,33252,OTHERS,7912,2,1324,0
com.app.90856,2024-03-20,403,2320,24003,160350,FINANCE,16043,11,6971,2
com.app.34625,2024-03-20,1052,1339,25792,166807,FINANCE,8456,3,3029,2
com.app.78762,2024-03-20,177,14674,93205,186649,OTHERS,89053,2,33852,0
com.app.79754,2024-03-20,636,8062,11354,166316,OTHERS,111317,197,7608,14
com.app.60633,2024-03-20,217,7747,38148,387329,OTHERS,176736,-1,18500,0
com.app.17441,2024-03-20,1962,3650,38895,373126,SHOPPING,37802,48,5206,4
com.app.50679,2024-03-20,459,1379,11640,128779,FINANCE,30272,26,9438,1
com.app.63770,2024-03-20,6862,7870,333198,1751428,FINANCE,267184,223,45189,31
com.app.55621,2024-03-20,7794,14956,364935,1681434,FINANCE,243746,22,131393,16
com.app.39929,2024-03-20,2879,3835,472878,2199243,FINANCE,92079,15,39822,6
com.app.82889,2024-03-20,33,1893,947,7419,FINANCE,1860,2,533,0
com.app.88516,2024-03-20,557,3781,1109,15048,OTHERS,2529,1,325,0
com.app.50792,2024-03-20,516,1174,4943,26758,FINANCE,10103,0,4818,0
com.app.80569,2024-03-20,951,4394,13364,174639,SHOPPING,145463,66,14499,6
com.app.91390,2024-03-20,1805,18551,39921,193005,BUSINESS,163459,42,107683,30
com.app.55537,2024-03-20,40,3737,56196,293702,OTHERS,2392,1,1276,0
com.app.83359,2024-03-20,1775,3348,111328,572528,SHOPPING,36572,5,13235,4
com.app.65216,2024-03-20,1491,2743,10285,121875,FINANCE,10089,4,4423,2
com.app.27567,2024-03-20,948,1698,6419,98482,TRAVEL_AND_LOCAL,2624,1,1517,2
com.app.21397,2024-03-20,2972,10222,43033,459741,OTHERS,130791,9,48952,4
com.app.18711,2024-03-21,1457,1999,84615,448482,BUSINESS,58060,22,15447,8
com.app.93131,2024-03-21,159,1796,13949,34284,BUSINESS,3001,3,1260,0
com.app.36257,2024-03-21,7924,8462,668217,2023516,BUSINESS,101835,55,59600,31
com.app.86367,2024-03-21,2507,2339,104219,697904,FINANCE,44600,43,19169,9
com.app.88509,2024-03-21,48318,29712,4166586,23515522,OTHERS,987838,355,509058,162
com.app.19821,2024-03-21,12651,28225,433685,4427041,FOOD_AND_DRINK,803483,9,278847,11
com.app.60770,2024-03-21,209,1798,16891,41529,FOOD_AND_DRINK,3618,1,1758,0
com.app.15675,2024-03-21,3726,2579,134512,834565,FINANCE,590372,796,102098,316
com.app.35851,2024-03-21,2060,9458,11368,176475,OTHERS,25271,11,6248,3
com.app.78470,2024-03-21,1692,4057,30534,438768,SHOPPING,101974,40,29070,11
com.app.61743,2024-03-21,2048,2408,56479,472387,SHOPPING,208207,98,48374,8
com.app.93571,2024-03-21,25936,102835,2966122,14743986,OTHERS,1092247,412,324414,49
com.app.68015,2024-03-21,3305,28446,136875,1109173,OTHERS,557672,33,137500,20
com.app.87362,2024-03-21,9147,28497,190255,784246,OTHERS,668572,50,259014,22
com.app.64140,2024-03-21,1334,4320,92373,689075,SHOPPING,211129,86,27323,18
com.app.17806,2024-03-21,6672,30306,380473,3782520,OTHERS,716383,404,172598,44
com.app.84714,2024-03-21,2497,15017,153588,1086486,OTHERS,352464,171,59788,11
com.app.80525,2024-03-21,891,5155,10156,183032,FINANCE,287345,-7,158441,0
com.app.77385,2024-03-21,2830,5685,317440,1915708,FINANCE,242813,278,81603,20
com.app.82896,2024-03-21,1303,3234,22649,166687,FINANCE,20895,77,4065,12
com.app.32607,2024-03-21,1268,2509,90682,524635,FINANCE,92033,74,22211,15
com.app.31679,2024-03-21,2042,6096,219323,1264957,FINANCE,304062,168,141017,10
com.app.21603,2024-03-21,3517,5248,74314,843440,FINANCE,69108,60,19632,9
com.app.62109,2024-03-21,8060,22243,1271045,6870737,FINANCE,962575,998,322099,47
com.app.41189,2024-03-21,20536,72088,7463469,19404772,FINANCE,3672088,2031,962972,99
com.app.19772,2024-03-21,1144,4114,413648,896878,FINANCE,201499,239,56756,4
com.app.33540,2024-03-21,6602,7942,596112,3668841,FINANCE,293395,480,85791,23
com.app.80610,2024-03-21,15793,119792,1021397,9507216,BUSINESS,917984,222,367749,47
com.app.23305,2024-03-21,40915,134321,5986142,26700045,OTHERS,2593423,601,1152615,247
com.app.99432,2024-03-21,8226,17370,1177269,2935253,BUSINESS,249789,137,141215,41
com.app.44002,2024-03-21,201,7373,11629,142271,TRAVEL_AND_LOCAL,9097,14,3479,0
com.app.24343,2024-03-21,1185,4243,13683,199123,TRAVEL_AND_LOCAL,15223,18,4486,2
com.app.85231,2024-03-21,215,1592,4708,59167,FINANCE,36647,4,21637,4
com.app.36648,2024-03-21,639,2232,334613,686917,FINANCE,151489,67,46451,2
com.app.31454,2024-03-21,224,1757,5139,65945,OTHERS,1157,1,703,0
com.app.59245,2024-03-21,375,1933,29533,221547,FINANCE,7325,1,4091,2
com.app.31097,2024-03-21,513,3229,8967,113236,TRAVEL_AND_LOCAL,9120,7,3437,5
com.app.95194,2024-03-21,13553,32347,531272,5084838,SHOPPING,568667,420,216577,53
com.app.60423,2024-03-21,1646,5779,50416,575806,SHOPPING,85452,23,42253,4
com.app.48189,2024-03-21,244,1088,7117,41175,FINANCE,25009,6,9190,1
com.app.37904,2024-03-21,13129,26888,67849,628290,SHOPPING,5442,58,1246,16
com.app.22262,2024-03-21,4243,2036,81370,611946,FINANCE,92738,85,18701,11
com.app.24391,2024-03-21,65,3951,4503,97040,OTHERS,3735,8,990,5
com.app.72653,2024-03-21,243,1582,16618,92054,FINANCE,36490,6,15458,3
com.app.55481,2024-03-21,1663,2938,15769,158243,FINANCE,49055,38,26104,14
com.app.65327,2024-03-21,2017,4016,48964,495751,SHOPPING,201138,27,66419,2
com.app.96897,2024-03-21,966,2506,40079,338088,FINANCE,12365,25,5883,7
com.app.40009,2024-03-21,647,1646,82999,294526,OTHERS,64163,2,25440,5
com.app.68335,2024-03-21,571,1787,8839,63173,FINANCE,4819,1,3274,3
com.app.95243,2024-03-21,1780,5769,79316,571055,FINANCE,28424,8,15834,3
com.app.14509,2024-03-21,34858,52082,1313395,6149713,FINANCE,1302389,724,594865,165
com.app.74794,2024-03-21,6289,13576,146051,1410561,SHOPPING,204598,10,73827,3
com.app.66274,2024-03-21,178,643,18971,90628,BUSINESS,25398,25,13064,1
com.app.71740,2024-03-21,142,1328,9082,33412,FINANCE,8381,1,4385,0
com.app.37148,2024-03-21,185,1229,11837,52719,FINANCE,15983,3,8675,0
com.app.64353,2024-03-21,849,1706,268743,723316,FINANCE,24351,0,9390,3
com.app.94251,2024-03-21,1290,1524,75657,275808,FINANCE,69866,8,17632,3
com.app.95444,2024-03-21,389,1919,2779,36028,FINANCE,2854,1,1084,1
com.app.97988,2024-03-21,90,1206,4567,40336,SHOPPING,10895,0,4258,0
com.app.64851,2024-03-21,122,2382,10245,93318,FINANCE,11429,17,1306,1
com.app.36612,2024-03-21,346,4949,19667,178456,SHOPPING,2102,5,623,3
com.app.24438,2024-03-21,4355,9880,53291,606386,OTHERS,81298,97,31008,23
com.app.59849,2024-03-21,2596,22042,89046,729227,OTHERS,1474827,179,374526,20
com.app.30329,2024-03-21,27807,78904,948838,10575975,FOOD_AND_DRINK,1494617,1283,174226,74
com.app.64764,2024-03-21,767,1547,17858,126629,FINANCE,42011,10,15512,2
com.app.50760,2024-03-21,282,645,43013,178004,BUSINESS,60069,26,11193,0
com.app.54019,2024-03-21,455,4927,4518,62459,SHOPPING,2253,2,287,1
com.app.45949,2024-03-21,12344,32205,256431,2715064,OTHERS,540286,586,46589,36
com.app.87209,2024-03-21,33,1903,4244,30713,FINANCE,3353,14,611,1
com.app.62062,2024-03-21,1423,3905,22256,303908,SHOPPING,53966,14,1929,2
com.app.37541,2024-03-21,1832,3160,33022,358631,SHOPPING,156493,11,47698,6
com.app.13655,2024-03-21,868,1470,18015,74926,FINANCE,62669,0,26356,1
com.app.45088,2024-03-21,26084,90132,4379506,13535611,FINANCE,2794582,2424,473598,158
com.app.92210,2024-03-21,684,6217,9523,94300,TRAVEL_AND_LOCAL,9008,2,3605,2
com.app.31404,2024-03-21,85,1210,9914,39846,FINANCE,13285,3,6956,3
com.app.97802,2024-03-21,213,9962,7435,81058,OTHERS,2637,2,1125,2
com.app.23207,2024-03-21,778,7428,32622,302660,FOOD_AND_DRINK,111054,3,28007,1
com.app.48065,2024-03-21,7371,26540,601281,4004540,SHOPPING,538993,179,102499,10
com.app.58221,2024-03-21,1731,8208,85168,746900,OTHERS,95073,57,18227,3
com.app.36145,2024-03-21,2153,12628,218526,1695282,SHOPPING,205004,264,71562,21
com.app.91525,2024-03-21,155,7280,5395,54929,TRAVEL_AND_LOCAL,4070,1,746,0
com.app.18251,2024-03-21,403,2190,55593,291473,FINANCE,81515,103,16442,7
com.app.64634,2024-03-21,128,1868,957,9569,TRAVEL_AND_LOCAL,604,1,365,0
com.app.37962,2024-03-21,3916,16513,136636,1444915,TRAVEL_AND_LOCAL,84117,19,40052,3
com.app.37873,2024-03-21,603,14700,30607,268359,OTHERS,47116,3,16652,5
com.app.91093,2024-03-21,4869,16212,402082,2504892,FINANCE,175017,126,98008,130
com.app.88832,2024-03-21,1136,4928,20746,191734,SHOPPING,7533,26,2690,8
com.app.38566,2024-03-21,2403,5394,116567,556830,BUSINESS,80284,78,24962,11
com.app.48916,2024-03-21,295,6435,1108,19205,BUSINESS,416,1,159,0
com.app.72306,2024-03-21,908,744,34573,277817,BUSINESS,34632,9,14752,3
com.app.96938,2024-03-21,0,1560,49946,293462,OTHERS,44221,2,15495,1
com.app.47280,2024-03-21,23983,68897,8274668,21609348,FINANCE,6496336,2030,1472215,123
com.app.88311,2024-03-21,695,2523,12961,80463,FINANCE,5434,18,804,0
com.app.97976,2024-03-21,859,8939,8312,101790,SHOPPING,9116,25,3247,2
com.app.72656,2024-03-21,2365,5631,153328,518506,OTHERS,49610,165,9581,27
com.app.19872,2024-03-21,813,1662,78590,320341,OTHERS,48397,63,5500,5
com.app.90842,2024-03-21,577,1592,37413,160186,FINANCE,41614,1,21846,2
com.app.78794,2024-03-21,50731,164260,7606525,24044708,FINANCE,2153628,794,971817,251
com.app.38543,2024-03-21,987,6543,6153,99974,SHOPPING,18950,5,7352,0
com.app.47938,2024-03-21,165,1918,1631,32241,SHOPPING,2656,0,1214,0
com.app.89044,2024-03-21,72,1915,2782,12458,FINANCE,1333,0,827,0
com.app.85803,2024-03-21,95,918,6242,70006,BUSINESS,3534,5,897,0
com.app.88484,2024-03-21,18973,97365,2426508,12507181,SHOPPING,1963801,461,692147,45
com.app.81754,2024-03-21,239,7183,6170,63683,TRAVEL_AND_LOCAL,734,0,423,1
com.app.89034,2024-03-21,659,1777,40609,361912,OTHERS,2727,4,1725,2
com.app.53788,2024-03-21,122,1203,1378,17296,OTHERS,12752,0,5849,0
com.app.16773,2024-03-21,6562,11986,420081,2495687,FINANCE,116107,28,65383,20
com.app.92275,2024-03-21,1858,5552,63772,625238,SHOPPING,227379,57,28383,5
com.app.31153,2024-03-21,34592,46697,1902310,6013231,FINANCE,1092341,615,188414,55
com.app.20657,2024-03-21,143,1831,5136,33115,OTHERS,7914,1,1324,0
com.app.90856,2024-03-21,403,2159,23344,160089,FINANCE,16054,5,6973,2
com.app.34625,2024-03-21,1138,2137,25183,166359,FINANCE,8459,2,3031,1
com.app.78762,2024-03-21,204,14396,90474,186787,OTHERS,89055,0,33852,1
com.app.79754,2024-03-21,636,8099,10189,166126,OTHERS,111514,202,7622,12
com.app.60633,2024-03-21,106,7779,37895,385395,OTHERS,176735,0,18500,0
com.app.17441,2024-03-21,1915,3815,37976,372705,SHOPPING,37850,45,5210,7
com.app.50679,2024-03-21,292,1421,12292,128783,FINANCE,30298,19,9439,9
com.app.63770,2024-03-21,3397,6036,295386,1753770,FINANCE,267407,322,45220,39
com.app.55621,2024-03-21,7873,18446,349853,1682968,FINANCE,243768,45,131409,43
com.app.39929,2024-03-21,2894,3430,434845,2200882,FINANCE,92094,22,39828,9
com.app.82889,2024-03-21,11,1892,1039,7427,FINANCE,1862,4,533,0
com.app.88516,2024-03-21,545,3868,1145,14871,OTHERS,2530,2,325,0
com.app.50792,2024-03-21,516,1194,4492,26933,FINANCE,10103,2,4818,0
com.app.80569,2024-03-21,866,4545,13104,174868,SHOPPING,145529,139,14505,6
com.app.91390,2024-03-21,3990,18807,39273,191938,BUSINESS,163501,73,107713,30
com.app.55537,2024-03-21,92,3850,49946,293462,OTHERS,2391,1,1280,2
com.app.83359,2024-03-21,1976,3564,112860,570961,SHOPPING,36577,8,13239,4
com.app.65216,2024-03-21,1531,2859,10363,121737,FINANCE,10093,5,4425,1
com.app.27567,2024-03-21,1680,2023,6247,97743,TRAVEL_AND_LOCAL,2625,4,1519,4
com.app.21397,2024-03-21,3414,10211,38555,459077,OTHERS,130800,6,48956,4
com.app.55621,2024-03-22,6811,17079,351575,1682920,FINANCE,243813,57,131452,19
com.app.63770,2024-03-22,4032,7120,284845,1753779,FINANCE,267729,248,45259,22
com.app.86367,2024-03-22,1911,2053,125140,697976,FINANCE,44643,20,19178,8
com.app.93571,2024-03-22,26144,102715,3051420,14769579,OTHERS,1092659,405,324463,67
com.app.36648,2024-03-22,658,2416,327568,686994,FINANCE,151556,68,46453,7
com.app.39929,2024-03-22,2824,3873,465180,2202101,FINANCE,92116,25,39837,8
com.app.72653,2024-03-22,248,1576,17352,91769,FINANCE,36496,4,15461,7
com.app.82889,2024-03-22,48,1902,871,7448,FINANCE,1866,3,533,0
com.app.88509,2024-03-22,40666,28880,4592268,23549545,OTHERS,988193,353,509266,163
com.app.74794,2024-03-22,4426,14009,145020,1405172,SHOPPING,204608,10,73830,8
com.app.19821,2024-03-22,5653,28151,499590,4426400,FOOD_AND_DRINK,803492,2,278858,7
com.app.95243,2024-03-22,1764,5768,82031,571845,FINANCE,28432,7,15837,6
com.app.30329,2024-03-22,27543,79855,1048083,10599233,FOOD_AND_DRINK,1495900,1460,174300,84
com.app.87362,2024-03-22,9529,28482,195110,781799,OTHERS,668622,60,259036,14
com.app.96897,2024-03-22,966,2692,37057,339085,FINANCE,12390,11,5890,5
com.app.32607,2024-03-22,899,1745,84304,523906,FINANCE,92107,73,22226,6
com.app.88516,2024-03-22,531,3749,1064,14933,OTHERS,2532,3,325,1
com.app.84714,2024-03-22,2958,14929,153792,1086141,OTHERS,352635,151,59799,7
com.app.36257,2024-03-22,6200,8268,661700,2025427,BUSINESS,101890,39,59631,40
com.app.22262,2024-03-22,2886,2148,84515,611342,FINANCE,92823,73,18712,21
com.app.50792,2024-03-22,516,1171,4372,26848,FINANCE,10105,0,4818,0
com.app.80569,2024-03-22,401,4562,12980,175110,SHOPPING,145668,122,14511,5
com.app.78794,2024-03-22,49542,177069,7305030,24061107,FINANCE,2154422,616,972068,188
com.app.23305,2024-03-22,37051,137341,6068457,26729760,OTHERS,2594024,530,1152862,237
com.app.91390,2024-03-22,1796,15482,36066,190940,BUSINESS,163574,40,107743,12
com.app.18711,2024-03-22,1530,1995,88004,446755,BUSINESS,58082,39,15455,9
com.app.24343,2024-03-22,1528,6632,14998,199176,TRAVEL_AND_LOCAL,15241,8,4488,0
com.app.37962,2024-03-22,3939,16382,157117,1449558,TRAVEL_AND_LOCAL,84136,13,40055,13
com.app.83359,2024-03-22,1555,3710,107950,570570,SHOPPING,36585,8,13243,2
com.app.55537,2024-03-22,119,2004,52642,293098,OTHERS,2403,6,1282,0
com.app.93131,2024-03-22,82,1776,14496,34362,BUSINESS,3004,0,1260,0
com.app.80610,2024-03-22,15061,117759,981054,9518081,BUSINESS,918206,192,367796,71
com.app.65216,2024-03-22,2020,2942,9358,121475,FINANCE,10098,3,4426,1
com.app.31097,2024-03-22,1047,3434,8750,113128,TRAVEL_AND_LOCAL,9127,7,3442,1
com.app.21603,2024-03-22,3536,5759,70960,843397,FINANCE,69168,54,19641,4
com.app.15675,2024-03-22,3734,2566,131009,838468,FINANCE,591168,715,102414,278
com.app.35851,2024-03-22,1488,9556,11873,176546,OTHERS,25282,14,6251,2
com.app.60770,2024-03-22,249,1780,17318,41507,FOOD_AND_DRINK,3619,0,1758,0
com.app.78470,2024-03-22,1729,3792,24147,439343,SHOPPING,102014,35,29081,13
com.app.64140,2024-03-22,1224,5105,113098,694615,SHOPPING,211215,109,27341,3
com.app.17806,2024-03-22,6650,38025,344909,3787547,OTHERS,716787,405,172642,46
com.app.68015,2024-03-22,2505,27444,151740,1113895,OTHERS,557705,58,137520,19
com.app.61743,2024-03-22,1522,2384,60138,473585,SHOPPING,208305,84,48382,7
com.app.77385,2024-03-22,2913,6177,306014,1914247,FINANCE,243091,268,81623,11
com.app.82896,2024-03-22,1326,2674,21660,168049,FINANCE,20972,85,4077,2
com.app.31679,2024-03-22,1508,6118,210884,1262354,FINANCE,304230,114,141027,4
com.app.33540,2024-03-22,3375,7361,586185,3668061,FINANCE,293875,495,85814,28
com.app.80525,2024-03-22,1152,5056,9992,182663,FINANCE,287344,-7,158441,-2
com.app.62109,2024-03-22,8089,22706,1194626,6866829,FINANCE,963573,865,322146,33
com.app.19772,2024-03-22,1318,3733,411805,896809,FINANCE,201738,229,56760,1
com.app.41189,2024-03-22,20654,72633,7255876,19405697,FINANCE,3674119,1823,963071,79
com.app.44002,2024-03-22,201,4485,14874,143120,TRAVEL_AND_LOCAL,9111,13,3479,2
com.app.99432,2024-03-22,8158,16860,1164421,2935937,BUSINESS,249926,81,141256,32
com.app.85231,2024-03-22,165,1593,4073,58823,FINANCE,36651,1,21641,1
com.app.31454,2024-03-22,223,1753,4212,66170,OTHERS,1158,0,703,0
com.app.59245,2024-03-22,452,1914,22160,221788,FINANCE,7326,3,4093,0
com.app.60423,2024-03-22,1737,6011,50031,574735,SHOPPING,85475,31,42257,0
com.app.95194,2024-03-22,3414,30492,546676,5068493,SHOPPING,569087,419,216630,30
com.app.48189,2024-03-22,146,1085,6892,41185,FINANCE,25015,6,9189,1
com.app.24391,2024-03-22,65,2215,8453,96814,OTHERS,3743,17,995,10
com.app.37904,2024-03-22,13774,33397,77608,634992,SHOPPING,5500,76,1262,16
com.app.55481,2024-03-22,1172,2780,15794,158195,FINANCE,49093,18,26118,24
com.app.65327,2024-03-22,1991,4068,46719,494384,SHOPPING,201165,37,66421,0
com.app.40009,2024-03-22,544,1773,83496,294368,OTHERS,64165,8,25445,3
com.app.68335,2024-03-22,371,1781,8264,63169,FINANCE,4820,2,3277,0
com.app.14509,2024-03-22,10701,55061,1358784,6145553,FINANCE,1303113,775,595030,129
com.app.66274,2024-03-22,291,652,18329,90717,BUSINESS,25423,25,13065,4
com.app.71740,2024-03-22,106,1292,8701,33358,FINANCE,8382,0,4385,2
com.app.37148,2024-03-22,196,1189,12084,52512,FINANCE,15986,0,8675,0
com.app.64353,2024-03-22,1126,2068,269955,722805,FINANCE,24351,7,9393,6
com.app.94251,2024-03-22,1268,1552,73110,276547,FINANCE,69874,7,17635,6
com.app.95444,2024-03-22,381,1913,2640,36140,FINANCE,2855,1,1085,1
com.app.97988,2024-03-22,83,1182,4860,40698,SHOPPING,10895,1,4257,0
com.app.64851,2024-03-22,122,2340,10527,95270,FINANCE,11446,20,1307,1
com.app.36612,2024-03-22,346,5053,20982,179346,SHOPPING,2107,13,626,5
com.app.24438,2024-03-22,2621,10960,50408,606412,OTHERS,81395,88,31031,36
com.app.59849,2024-03-22,3718,22411,94511,744384,OTHERS,1475006,194,374546,19
com.app.64764,2024-03-22,1469,2397,16958,126949,FINANCE,42021,8,15514,4
com.app.50760,2024-03-22,323,634,41961,177848,BUSINESS,60095,19,11193,0
com.app.45949,2024-03-22,9169,30051,245112,2708993,OTHERS,540872,630,46625,30
com.app.54019,2024-03-22,459,4828,4369,62510,SHOPPING,2255,1,288,0
com.app.87209,2024-03-22,33,1923,4154,31130,FINANCE,3367,8,612,3
com.app.62062,2024-03-22,1603,3970,28192,310058,SHOPPING,53980,28,1931,2
com.app.37541,2024-03-22,1870,3269,32682,357326,SHOPPING,156504,15,47704,3
com.app.13655,2024-03-22,701,1417,16949,74506,FINANCE,62668,0,26355,1
com.app.92210,2024-03-22,677,5671,9071,94067,TRAVEL_AND_LOCAL,9010,5,3607,0
com.app.45088,2024-03-22,26194,51210,4415352,13535065,FINANCE,2797006,2312,473756,160
com.app.31404,2024-03-22,67,1188,9980,39876,FINANCE,13288,2,6959,1
com.app.97802,2024-03-22,214,8834,6688,78883,OTHERS,2639,4,1127,0
com.app.23207,2024-03-22,1166,7257,38817,302267,FOOD_AND_DRINK,111057,1,28008,1
com.app.48065,2024-03-22,7070,23102,603185,4002920,SHOPPING,539172,172,102509,16
com.app.58221,2024-03-22,1736,9046,83160,744091,OTHERS,95130,38,18230,4
com.app.36145,2024-03-22,8690,13148,221158,1703963,SHOPPING,205268,279,71583,15
